Date,Region,TradePolicyScore,ImportTariffs(%),ComplianceRating,InflationRate(%),ExchangeRate,LaborCostIndex,RevenueImpact(millionsUSD),ConsumerSentimentScore,EthicalSourcingScore,AutomationAdoptionScore,LogisticsEfficiency,CarbonEmissionsReduction(%),SustainabilityScore,SupplyChainViolations,RegulatoryFines(millionsUSD)
10-06-1987,China,30.62889062,6.718186737,1,3.096016481,0.693100714,42.0904954,-22.45171622,73,53,11,74,2.410209097,12,10,11.87148066
11-06-1987,Germany,37.69816193,16.3014969,5,0.584913778,0.871775171,72.0349124,-21.00432133,96,78,53,22,2.685439762,25,15,12.46461795
12-06-1987,UK,65.26781851,3.366479035,1,4.862709108,1.366582462,26.82562094,46.00187357,74,62,19,46,5.683748454,51,1,9.572228185
13-06-1987,Germany,42.18192847,12.96537579,5,2.761862899,1.878092385,83.20539699,46.14010041,70,96,17,64,2.828280408,12,2,10.67423439
14-06-1987,Brazil,53.43009051,19.20184965,9,3.977792173,1.373803717,69.16051197,47.50051563,99,47,6,97,3.198114531,95,10,13.6058697
15-06-1987,Japan,59.56505745,4.107449599,5,2.739693464,1.879431951,49.49464415,-5.800890516,82,21,89,30,19.10671786,54,8,1.915475207
16-06-1987,UK,74.34204514,18.83148846,2,1.752676199,1.655055536,87.8065584,-14.67084636,59,42,75,96,3.550415474,28,6,1.245567665
17-06-1987,Mexico,74.44275492,19.01986273,2,3.869897868,1.397584196,22.53110512,48.47315783,71,40,97,99,13.9509845,17,3,1.876134585
18-06-1987,China,67.28668668,1.498166206,9,9.648941235,0.532697764,86.12070692,49.06112721,68,16,95,35,1.893875877,1,9,13.05107464
19-06-1987,Australia,31.7578496,0.469608152,5,2.66227867,0.999613652,12.14977659,-23.73196464,78,62,93,13,8.082211518,26,0,8.444012937
20-06-1987,Brazil,58.75352095,24.34838515,8,3.35966644,0.586189336,77.78803639,30.20224803,52,89,1,36,27.73047868,49,12,2.640979219
21-06-1987,Japan,69.32917354,4.834566487,4,3.292420335,0.983363525,61.60276691,-6.906883095,88,78,53,31,0.930204716,41,3,2.125681025
22-06-1987,Australia,30.86440224,20.55348023,2,4.802888198,0.593500247,72.70509459,42.74389955,53,17,7,52,26.30885319,66,12,6.68135333
23-06-1987,USA,57.48423068,14.04626633,4,8.435055388,0.751723792,47.11100732,-22.86199872,86,71,32,27,22.78827773,93,10,12.23601084
24-06-1987,Brazil,72.88820729,6.611803938,4,4.021225915,1.116028874,87.79970133,41.08621887,80,2,45,64,27.62748366,9,14,12.07765079
25-06-1987,China,53.70510379,3.249260915,9,8.06147964,1.272327118,38.18341217,-29.79029873,55,53,41,46,23.60614738,8,12,12.76879603
26-06-1987,India,30.20531014,12.41693184,6,1.150121094,0.825712532,34.74597567,11.75822984,77,13,93,70,24.78537079,2,3,11.534171
27-06-1987,UK,30.55066792,10.18387029,6,8.949072047,1.598866069,37.15755812,-3.1548922,59,33,62,79,3.231716394,85,5,0.924297145
28-06-1987,Germany,50.83180187,17.47215213,5,1.853040835,1.385546933,79.69274586,4.186700293,61,96,91,31,25.06638497,37,1,10.80250356
29-06-1987,China,37.75043337,22.60421374,6,0.392014991,1.537640796,54.57625582,4.702765701,95,0,76,23,14.31363014,74,1,7.784419356
30-06-1987,UK,63.22253285,20.13120217,1,1.583544804,1.599148522,58.33767933,22.28825273,51,47,87,13,10.54737233,69,5,10.8961832
01-07-1987,Australia,65.43996325,6.861301255,5,1.907497913,1.590380508,84.84898766,-28.15223014,52,98,32,46,4.615741162,68,2,7.264241095
02-07-1987,Germany,38.89398977,21.97333046,6,5.085041276,1.904350852,85.00289971,25.30912866,50,9,68,78,0.020090049,29,19,7.253085766
03-07-1987,Canada,74.42666443,20.83478285,8,4.499382928,0.855830501,24.55642941,-28.22414968,84,82,69,0,19.27887308,13,10,1.892019915
04-07-1987,Mexico,52.09539225,23.22840584,4,7.158744169,0.905233459,59.47909056,-15.17809917,73,10,3,91,21.78066345,1,14,13.57837862
05-07-1987,USA,37.14229538,11.46652053,5,0.509510858,0.641301602,21.34163858,18.53933212,96,98,57,18,11.64266234,96,8,5.619326346
06-07-1987,Brazil,68.2125799,19.21437931,4,4.977062514,1.388879536,88.16756241,-23.08500512,97,65,97,57,4.927331111,7,6,8.735611385
07-07-1987,China,69.498725,14.79145164,7,3.324712269,1.092778261,85.33051319,49.27229273,83,2,28,6,4.336975014,73,14,3.107343997
08-07-1987,USA,61.96477363,7.762568814,6,6.307063321,1.244298321,86.44139724,32.75072705,69,14,20,81,5.047133416,84,9,5.53333348
09-07-1987,India,72.67327766,24.86077506,4,0.436997241,0.754732187,73.43726503,26.45327414,65,58,25,76,1.686249195,82,10,13.05866135
10-07-1987,UK,66.8686486,0.957686671,6,0.349348089,1.473590376,52.01895754,-8.585519498,79,63,95,63,10.78943789,98,1,3.143990478
11-07-1987,UK,74.11028686,4.056814314,4,4.272516014,1.428529041,46.42491037,-26.11480862,96,46,85,17,18.48484177,17,13,3.0915842
12-07-1987,China,51.69440242,22.31355906,8,8.113394792,0.89717664,45.57021075,48.30247969,88,91,40,62,13.4132165,70,15,3.907486654
13-07-1987,Japan,67.3798564,1.514071085,3,6.710940641,1.198125036,15.95915097,-18.1721376,74,1,77,67,3.764433407,12,8,8.619916319
14-07-1987,Japan,79.98757817,22.17051668,8,0.167060919,1.841451407,95.39832578,36.44538731,54,29,33,49,24.48448548,45,15,7.810323315
15-07-1987,Canada,66.24655988,17.8805369,2,1.784720942,1.660248551,50.52480911,-14.19860692,78,37,43,67,8.611686602,53,0,2.629830028
16-07-1987,Mexico,35.70918901,0.917100135,6,2.267314645,0.840415815,93.71034094,-0.072370643,86,4,0,90,18.08039678,11,1,10.37953531
17-07-1987,Germany,55.91593612,10.73300107,8,4.230589275,1.818282279,89.13317852,25.48716723,77,5,31,15,7.370515079,39,6,13.61310044
18-07-1987,India,59.36738956,18.86178688,1,5.867156839,0.60096946,84.5749349,45.62919132,90,4,31,13,17.84971258,87,11,2.98243316
19-07-1987,USA,38.71053375,14.57750712,6,2.164601739,1.120892849,62.94779963,-28.41741151,72,11,50,61,3.889712611,81,17,10.09430738
20-07-1987,Japan,78.14458171,23.3967823,9,3.825142245,0.620177341,19.14002974,-9.138547369,81,3,23,77,19.66499602,37,5,8.795768864
21-07-1987,Canada,38.77898888,21.69110082,2,5.83943394,1.886321291,39.15203046,31.19725535,95,23,43,6,17.19492285,11,1,4.934084408
22-07-1987,Canada,38.87789599,8.316190883,1,3.834353039,0.561053663,64.32275884,-16.12849321,67,24,84,55,15.57878851,66,13,9.26745928
23-07-1987,China,75.7583569,2.115679888,2,1.431694214,0.726860444,11.21102276,-21.08359049,90,25,75,13,6.512652983,24,15,3.148633323
24-07-1987,India,53.26027166,23.60642599,5,4.916611255,1.872559916,13.83678223,-26.30522308,84,54,83,41,15.87476019,34,9,12.5093225
25-07-1987,Australia,33.15941396,12.93216919,6,3.23994196,1.373236467,70.9897044,10.19919961,92,45,36,69,26.91313615,15,4,0.333181298
26-07-1987,Germany,59.909375,1.859940609,1,8.641883626,1.692781963,89.93825664,31.41869211,73,45,83,61,3.757952175,44,15,8.505944652
27-07-1987,Mexico,60.09131743,20.41439033,7,7.756249081,0.52461014,86.96468164,46.93876518,96,42,65,42,21.1117874,12,6,4.781702728
28-07-1987,Brazil,33.22503793,21.71266177,4,1.902750922,1.128642606,25.13307488,-8.601124061,77,59,13,56,3.411377416,23,14,13.2204108
29-07-1987,China,78.62612478,15.985616,9,1.526357913,1.976698445,92.01101073,-20.29020787,85,32,16,90,10.14462544,75,12,7.490494021
30-07-1987,Germany,57.20149826,11.18772414,6,3.476766733,1.369728599,72.66719806,2.204261853,70,20,87,74,20.51492458,1,16,12.03732059
31-07-1987,Brazil,57.98978611,16.55432531,9,4.121745004,1.774524183,74.46933589,-25.56477588,54,86,93,30,16.80693203,89,17,13.85730517
01-08-1987,Brazil,56.00577073,17.66709239,1,9.320181513,1.945339215,37.36370807,-3.491227862,75,36,14,50,20.34790915,9,17,5.015243272
02-08-1987,India,60.53658898,22.32574895,4,3.016207371,1.527560764,74.43970981,21.44639924,99,11,60,66,28.90073967,18,16,13.20512785
03-08-1987,India,43.21498764,23.89654201,2,8.67584353,0.991445693,73.87950498,-16.54671811,72,20,48,0,29.08829973,85,2,10.89418392
04-08-1987,USA,44.3620674,12.85802331,6,5.053092794,0.962910401,63.51989731,20.55014008,93,12,97,79,27.44606719,23,11,1.622615957
05-08-1987,Canada,55.56695449,19.96236334,4,8.856237256,0.606916112,42.15595629,47.75592301,82,32,7,43,14.8449035,89,5,1.558799232
06-08-1987,Germany,70.33429274,24.1127389,9,7.019537773,1.141658153,82.99129939,39.13599356,75,69,2,90,10.23125019,60,11,12.26018086
07-08-1987,China,32.49322882,3.781083454,3,7.083889681,1.873084123,94.37661442,-1.453211633,71,75,74,49,8.387769266,4,10,7.024741344
08-08-1987,UK,60.17021061,0.45669954,1,5.187974875,1.21709364,88.28995825,3.719702675,69,60,26,59,17.27067767,79,8,7.427254065
09-08-1987,China,70.33890713,21.72409432,1,8.403040416,1.866492365,31.86812748,3.545656022,51,29,8,2,13.6073719,33,18,13.36869808
10-08-1987,USA,37.8458636,4.881833331,9,2.544248052,1.7257129,50.11064461,38.79207123,90,36,14,71,29.83574077,91,18,13.55705005
11-08-1987,Mexico,30.7511271,1.061969166,9,9.073512715,1.97628067,40.81729171,49.50616578,67,81,31,79,16.06725678,63,1,1.69058977
12-08-1987,Canada,45.63566476,4.002403441,5,6.36775855,1.921542923,73.67315952,36.07165454,54,15,10,53,9.869527965,11,12,5.604724844
13-08-1987,UK,59.40718534,9.602872781,2,4.387089015,1.559724904,84.83413039,14.64945425,81,44,2,1,19.07874135,58,17,13.42840154
14-08-1987,Japan,36.91415867,5.48164254,9,9.821899034,1.80682593,29.42165192,-22.21071674,95,70,25,28,1.311525409,20,3,12.29781523
15-08-1987,Mexico,51.30611855,7.631340728,8,8.620141069,1.622116552,95.25479818,46.35873189,60,0,6,15,3.323595669,95,13,10.81513232
16-08-1987,India,57.61607487,24.38235129,6,7.720210128,1.555091772,70.959622,38.80366402,70,52,91,92,19.90988924,88,13,1.529508057
17-08-1987,Brazil,59.94415474,17.6101386,7,2.739024711,1.573339367,29.66030844,37.3128679,71,27,54,94,3.700220286,77,4,9.317918493
18-08-1987,Japan,43.72058605,17.80479321,6,9.737407004,1.581565513,43.39851502,1.345431545,52,52,38,58,22.66233274,46,18,8.727771025
19-08-1987,China,50.0014818,2.367134368,5,7.429875028,1.069128518,19.41461723,5.773710288,58,43,3,10,1.857247637,52,1,2.507505916
20-08-1987,China,68.91696145,18.30245925,4,6.05217284,1.135343624,63.73620865,-20.42705783,51,66,29,95,17.81668768,98,15,11.60788185
21-08-1987,India,77.06073471,18.48360832,7,9.21799229,0.941106739,25.22723705,45.0298387,95,38,37,23,20.35446182,72,5,4.679654774
22-08-1987,USA,73.09401656,16.49362546,4,1.621816819,0.722390864,72.37809443,45.45874906,77,9,50,82,23.38783553,93,10,9.309385845
23-08-1987,Germany,58.21417509,5.7109074,9,1.390160528,1.187665101,76.35220689,-9.644698571,83,50,77,31,26.57096891,92,11,5.427532287
24-08-1987,Japan,50.51464015,10.57590448,5,5.637134144,1.849923934,53.14013365,25.68062488,59,13,35,73,9.367086815,38,12,1.265928197
25-08-1987,Japan,46.64783072,21.15691137,8,0.567135966,1.47689706,18.4435094,-13.72082101,68,78,94,53,21.57493366,30,9,7.871923387
26-08-1987,Australia,36.2478283,16.75504073,6,6.639868619,0.58427054,64.9785871,1.435766429,78,5,82,55,2.421888996,77,13,4.599647033
27-08-1987,Mexico,35.32756236,18.31922087,4,2.407411381,1.716799917,43.49847269,-5.809490233,51,38,59,95,24.89384068,80,3,1.06969505
28-08-1987,Canada,64.41788125,14.68436,3,1.190265779,1.903102291,95.46827241,1.167279816,97,79,50,86,26.70687075,88,1,2.977633741
29-08-1987,Mexico,42.98972081,11.23966498,6,4.094958498,1.74413366,56.1885136,-5.282183317,55,81,75,96,22.4597322,45,18,9.282836538
30-08-1987,Germany,42.73308432,18.97630025,1,4.659496264,1.591312121,16.5039462,-2.376693947,93,98,48,93,8.439883358,56,18,1.520729991
31-08-1987,China,79.90975272,1.698145359,2,1.704848639,0.725180594,67.24441749,33.28482084,56,47,14,93,1.870306207,36,14,1.311995116
01-09-1987,China,39.39629789,16.82901832,7,0.41535271,1.023499838,80.14183323,-5.997828673,85,24,72,70,12.64816955,26,8,14.16032354
02-09-1987,China,37.40298797,24.9301127,4,4.140555912,1.347930333,24.44525285,35.17563715,57,96,90,79,8.119068494,81,3,1.612850687
03-09-1987,Australia,34.93426139,19.50479824,5,7.59526336,0.615291169,50.41516279,15.43377429,68,32,83,42,15.90574004,28,12,5.640895925
04-09-1987,China,58.99026726,7.264087789,1,8.741997706,0.659405321,76.88772579,32.43558173,59,82,27,52,11.81583952,17,8,2.001163357
05-09-1987,Germany,61.3931913,6.945487368,2,0.975482941,1.901380883,11.84442538,43.51125204,82,74,24,0,4.079685591,3,11,14.08903638
06-09-1987,India,48.26139631,16.68046526,4,5.24675463,1.55403679,12.60728165,-18.92600396,86,66,79,93,25.10051763,83,13,7.217420993
07-09-1987,Canada,56.77066678,22.39635643,8,2.634029888,0.912630569,70.92208602,-2.488779926,87,64,81,97,25.94000522,0,11,1.666788632
08-09-1987,Germany,69.41997655,14.44874352,4,3.746338696,0.991040465,75.26138485,-25.55540034,76,39,35,60,24.39435713,23,12,11.53224664
09-09-1987,Canada,70.90520842,13.18505718,3,9.334418298,1.076643956,86.12824936,2.552802793,78,24,3,33,6.310710657,41,17,11.71179882
10-09-1987,Germany,77.89560379,4.009603346,3,3.520747729,0.612606939,45.96398342,-11.00776554,68,56,20,60,12.85477469,59,4,13.51799195
11-09-1987,China,71.2133993,17.88642388,5,3.653459302,1.608765498,45.07989985,15.73428923,67,31,90,60,5.143979892,23,18,10.5848308
12-09-1987,India,58.24207184,17.55746549,3,2.093958257,0.765251018,59.71311755,32.67118823,72,45,64,94,19.95613436,55,2,0.820744108
13-09-1987,Japan,38.98284829,24.17378481,8,9.60018418,1.707680037,78.15942595,8.909278217,50,99,68,7,24.14939527,68,16,8.254673207
14-09-1987,Mexico,34.98817789,7.504804608,5,4.564873567,1.768808645,67.68929772,-3.310195445,92,3,9,53,17.44607788,89,19,5.760597881
15-09-1987,Brazil,32.7255945,18.91113691,7,5.703921341,1.457651266,39.45909735,-17.79549073,52,22,49,52,16.38329393,17,6,11.22871575
16-09-1987,India,63.32629159,10.85163153,8,4.531680923,1.654782415,41.18925308,-27.85358793,59,79,84,19,21.44936589,99,2,8.863935128
17-09-1987,Japan,70.37681277,13.96181979,5,2.529190768,0.75775275,78.6704442,24.2306409,56,74,9,45,3.406727916,64,6,10.87800781
18-09-1987,USA,55.43419753,20.41134639,8,8.104126131,1.363908474,58.11819956,-27.5563365,98,21,89,92,7.429710144,9,5,2.706658768
19-09-1987,Germany,32.73570874,5.549876125,3,0.284712259,1.515198972,18.8178558,43.66708903,75,32,15,30,9.410362829,16,13,6.556064909
20-09-1987,USA,56.77352873,8.571718488,7,6.902434301,1.492340871,23.76954587,17.53840201,65,40,37,84,15.97517203,57,0,6.481564905
21-09-1987,Japan,76.78746308,19.33271675,8,5.942728106,0.675934816,86.60713383,-1.736374668,88,61,66,25,29.2808078,34,13,14.71461917
22-09-1987,India,59.88065955,14.26144788,7,1.442806507,1.016573694,99.89230885,-26.64691277,94,37,19,94,25.89037321,3,10,0.286652442
23-09-1987,Germany,70.47137442,2.310572923,2,1.659050443,0.987556282,40.21146152,3.078924223,81,55,68,62,7.411353045,43,8,12.24064413
24-09-1987,Brazil,70.00763242,10.75464667,8,6.592255879,1.358790309,44.80314954,39.38396278,61,62,69,19,6.98953962,90,9,1.456674645
25-09-1987,China,76.60645499,14.66583282,6,3.121387917,1.647855693,23.90392223,47.58586703,93,76,24,21,13.06944346,74,10,1.205670836
26-09-1987,Germany,68.51143828,22.73793291,3,2.657380782,1.355885549,31.21417757,-23.20572918,57,84,88,56,29.23942779,66,17,4.922647397
27-09-1987,Germany,67.3850257,4.712201248,4,0.591560955,1.632241158,48.21668612,32.1710486,57,75,53,56,4.573614178,27,16,10.51150341
28-09-1987,India,41.70513325,20.14882421,7,7.664830893,0.648451395,35.595068,-9.331390791,94,54,11,25,28.70829091,10,13,10.17669486
29-09-1987,India,32.99625777,3.265612077,3,8.826719353,1.817208036,73.12823691,0.354951941,60,50,64,16,5.712572998,2,16,9.418209662
30-09-1987,Japan,55.87997325,6.055891502,1,8.198443517,1.304925604,58.40644974,13.81380484,82,89,53,88,26.59306733,99,6,11.61826654
01-10-1987,UK,36.2217104,6.083597087,6,4.660341195,0.556247991,84.00674155,49.57830154,74,64,66,26,24.90860798,2,7,3.485670798
02-10-1987,Germany,78.10979381,21.9369799,3,5.339564086,1.464819505,75.20724259,-13.29480819,66,56,20,66,26.46962057,24,7,9.507666673
03-10-1987,Mexico,44.49623813,4.9754423,6,2.42276194,1.276020781,21.52905508,-19.56012934,80,85,4,55,26.75291222,75,18,9.570563187
04-10-1987,Germany,72.64721017,19.67401817,3,1.728547394,0.830554353,21.1050069,17.59815892,68,26,57,23,6.544085288,11,4,9.815032692
05-10-1987,Japan,49.38123126,11.54516335,6,8.230011749,1.646638188,90.60837747,38.24391982,94,56,78,24,23.36105135,48,6,8.916804526
06-10-1987,Canada,46.15971249,24.97726919,4,7.983441605,1.900352377,83.75601155,21.85726383,64,54,3,9,20.46214832,55,12,3.322843393
07-10-1987,USA,76.75792862,20.97728747,4,7.773598284,0.984025181,52.11255908,-2.193887898,93,95,18,35,26.36763848,52,14,13.71448347
08-10-1987,China,48.1661286,18.49257836,2,4.633593064,1.240873524,21.73277213,48.15860543,98,71,80,81,14.70939397,95,13,14.64006943
09-10-1987,UK,49.51439543,21.76815767,4,8.645077608,0.692262498,90.87186616,49.60256677,84,97,54,44,12.40360365,9,14,10.33780069
10-10-1987,Brazil,35.30458898,15.85075982,4,9.262320694,1.894699586,30.76305016,31.65192822,88,81,60,16,21.7866792,18,13,6.66119576
11-10-1987,Brazil,63.52233326,21.09130641,7,3.283443447,0.978194089,13.19812972,34.19330391,51,3,71,77,8.095309592,46,12,8.057861622
12-10-1987,Brazil,44.44197072,6.528171184,5,2.246944918,0.792177026,93.18155725,30.867333,83,64,23,57,24.60164746,53,19,1.625572771
13-10-1987,India,59.28020839,2.442580278,8,4.642630308,1.217643015,82.80420587,-9.38712336,74,55,67,82,8.579386405,6,3,5.450938472
14-10-1987,Brazil,59.5675852,15.39830018,7,1.793263567,0.564923734,72.41335231,-17.97886889,87,52,87,81,1.296402657,87,8,14.64201531
15-10-1987,China,65.95998478,10.86725982,9,8.840028851,0.879255247,13.06273216,14.34828038,53,43,18,22,16.54435696,38,13,8.215833939
16-10-1987,USA,67.26207431,10.66101988,8,3.379905001,0.601486605,57.55880606,46.33169581,65,15,23,7,25.07920658,31,16,8.409413154
17-10-1987,Brazil,55.72262172,13.16869631,9,5.761717865,0.691056732,68.82725396,40.26338314,81,93,53,49,20.71407809,22,0,14.30969804
18-10-1987,Germany,46.54959738,9.034565289,1,5.947194959,0.668236326,78.34125167,-21.45122116,64,22,20,15,29.67876695,49,0,13.29531271
19-10-1987,Germany,71.87254474,15.65148829,3,5.149878803,1.808629933,52.39664963,-25.44070668,91,30,80,88,4.221863117,18,3,8.530745667
20-10-1987,India,45.49328247,0.764209184,5,1.565257094,1.895652272,95.80143701,39.90166302,63,27,71,42,10.33699119,66,19,4.034862735
21-10-1987,China,55.37545472,24.24728355,9,9.910006401,1.211783249,32.03029549,19.04120578,90,49,94,95,11.3982902,24,7,1.753971228
22-10-1987,USA,50.06262916,23.1177248,8,1.726032292,1.445625632,16.27614256,-5.654316713,64,15,18,82,1.744486977,24,4,12.95477139
23-10-1987,UK,72.7539193,23.38175406,7,7.515073606,1.543852846,39.94896205,14.94145191,56,40,74,81,1.290139626,5,13,13.80137275
24-10-1987,Japan,51.59592656,9.12508739,2,7.913628741,1.086969987,69.56243833,-12.26651267,56,8,52,95,0.88335273,96,19,7.41427382
25-10-1987,USA,49.30495944,13.29727394,6,1.451637084,1.055315701,76.34414838,45.75614468,57,1,49,45,12.26638167,96,13,1.418228493
26-10-1987,Japan,64.49118464,23.85326508,4,9.331635115,1.513353529,76.46472074,36.17581588,68,42,22,48,25.34282675,14,1,9.093370958
27-10-1987,Canada,60.12205549,22.55865141,5,4.877587626,1.065071773,19.96064449,46.97904134,67,65,36,14,21.28930592,62,11,5.511920984
28-10-1987,Japan,35.36234167,19.7561119,5,6.288829586,1.371514279,89.65805092,-15.03542552,66,95,27,48,13.40290232,19,17,2.36790991
29-10-1987,Mexico,55.40844032,10.18328975,4,6.42186056,1.272789216,35.27503326,37.4936341,67,79,86,20,7.920509433,42,5,13.78715084
30-10-1987,Germany,66.77391942,14.10848058,4,5.049551256,1.286690901,28.89199969,14.82284976,68,76,75,74,0.467101133,95,8,3.591735781
31-10-1987,China,79.60373823,19.82281186,4,1.420220441,1.744038294,65.30117292,-4.000640402,89,48,79,92,5.26139415,87,8,10.66742274
01-11-1987,Australia,61.4573417,6.825299889,2,7.517533579,1.556085663,29.0664167,8.373068403,62,90,79,95,11.61567131,66,3,6.44066789
02-11-1987,India,48.51465332,15.66123421,1,5.817858351,1.941023981,55.72346436,45.55071804,60,94,77,5,11.11371994,3,9,12.41881301
03-11-1987,Mexico,41.30757999,20.69835812,2,1.186806153,1.686464941,46.63267269,25.31623099,56,96,70,54,7.780837852,5,11,10.51252355
04-11-1987,Japan,73.64151171,17.68636979,7,7.003219686,0.718688772,30.88308364,-1.206755786,76,20,20,82,29.91387738,58,7,1.847400444
05-11-1987,Brazil,70.72826061,11.98701578,1,7.027632608,1.607724954,36.28536693,49.99197474,86,18,20,79,13.42140696,51,19,6.74417602
06-11-1987,China,41.69614104,14.61520899,6,5.484864461,1.498471331,48.46665082,-2.340566373,54,56,40,75,8.034960226,18,15,3.896828329
